timestamps,open,high,low,close,volume,amount
2023-09-08 10:00:00+00:00,1635.63,1635.64,1616.21,1625.64,32528.0109,52836601.199222
2023-09-08 10:30:00+00:00,1625.64,1627.57,1624.26,1626.63,4408.477,7168767.121445
2023-09-08 11:00:00+00:00,1626.63,1628.36,1625.55,1626.15,3035.4363,4937909.426512
2023-09-08 11:30:00+00:00,1626.15,1626.78,1624.53,1626.02,2738.0083,4451667.284161
2023-09-08 12:00:00+00:00,1626.02,1628.66,1624.44,1628.49,3461.0371,5628781.104413
2023-09-08 12:30:00+00:00,1628.5,1631.53,1628.3,1628.89,2532.1852,4127012.761414
2023-09-08 13:00:00+00:00,1628.89,1629.8,1628.11,1629.5,1598.4021,2603895.257427
2023-09-08 13:30:00+00:00,1629.5,1634.72,1629.46,1631.23,5134.0787,8381821.109868
2023-09-08 14:00:00+00:00,1631.23,1633.76,1630.2,1633.58,3294.77,5376995.023567
2023-09-08 14:30:00+00:00,1633.57,1633.58,1629.55,1629.56,3097.5037,5054569.139591
2023-09-08 15:00:00+00:00,1629.56,1632.76,1629.16,1630.66,3125.2434,5097427.288046
2023-09-08 15:30:00+00:00,1630.66,1632.02,1627.02,1628.62,4987.7507,8127786.48203
2023-09-08 16:00:00+00:00,1628.61,1631.7,1627.83,1629.7,5084.2611,8287536.768138
2023-09-08 16:30:00+00:00,1629.71,1630.52,1624.65,1628.0,8877.8357,14449019.065967
2023-09-08 17:00:00+00:00,1628.0,1628.75,1625.49,1628.35,2281.0179,3712560.645633
2023-09-08 17:30:00+00:00,1628.35,1630.45,1627.15,1629.96,2512.2703,4092857.208137
2023-09-08 18:00:00+00:00,1629.95,1630.98,1627.99,1627.99,1366.8123,2226898.802418
2023-09-08 18:30:00+00:00,1628.0,1629.52,1626.24,1627.72,2176.7226,3543471.095574
2023-09-08 19:00:00+00:00,1627.72,1632.54,1626.7,1632.15,3557.5834,5798131.24362
2023-09-08 19:30:00+00:00,1632.14,1635.17,1632.13,1634.6,3634.3478,5938115.289029
2023-09-08 20:00:00+00:00,1634.61,1635.21,1633.16,1634.64,2171.2239,3548688.290713
2023-09-08 20:30:00+00:00,1634.63,1637.0,1634.43,1636.99,2538.1525,4152095.403604
2023-09-08 21:00:00+00:00,1636.99,1637.71,1634.79,1635.4,3786.5624,6196348.336393
2023-09-08 21:30:00+00:00,1635.39,1635.93,1634.28,1634.46,1020.7792,1669160.206884
2023-09-08 22:00:00+00:00,1634.46,1636.21,1634.45,1634.92,1103.044,1803789.021184
2023-09-08 22:30:00+00:00,1634.92,1636.19,1634.91,1635.9,865.8377,1416409.895586
2023-09-08 23:00:00+00:00,1635.91,1639.0,1635.3,1637.75,3242.8777,5309327.198853
2023-09-08 23:30:00+00:00,1637.75,1637.76,1636.32,1636.44,997.4012,1632699.73695
2023-09-09 00:00:00+00:00,1636.43,1636.98,1636.35,1636.72,666.7352,1091204.298423
2023-09-09 00:30:00+00:00,1636.71,1636.86,1634.96,1634.97,866.6626,1417651.736942
2023-09-09 01:00:00+00:00,1634.97,1635.99,1634.9,1635.09,633.787,1036493.408401
2023-09-09 01:30:00+00:00,1635.1,1636.53,1635.09,1635.91,814.3421,1332153.066993
2023-09-09 02:00:00+00:00,1635.91,1636.43,1635.06,1635.4,1325.4398,2167849.221126
2023-09-09 02:30:00+00:00,1635.4,1636.03,1635.03,1635.52,766.1338,1253045.022667
2023-09-09 03:00:00+00:00,1635.52,1635.53,1633.52,1634.01,862.2155,1409213.486438
2023-09-09 03:30:00+00:00,1634.02,1634.7,1633.81,1634.47,594.3116,971338.094918
2023-09-09 04:00:00+00:00,1634.48,1634.48,1632.01,1633.1,1164.9778,1902858.601647
2023-09-09 04:30:00+00:00,1633.11,1633.63,1632.92,1633.4,725.7462,1185354.692996
2023-09-09 05:00:00+00:00,1633.41,1634.55,1633.4,1634.16,881.4613,1440454.100169
2023-09-09 05:30:00+00:00,1634.16,1634.86,1632.24,1632.55,1607.1038,2625492.41503
2023-09-09 06:00:00+00:00,1632.55,1633.5,1631.97,1633.15,1816.9139,2966692.390731
2023-09-09 06:30:00+00:00,1633.14,1635.6,1633.14,1635.59,913.508,1492702.193466
2023-09-09 07:00:00+00:00,1635.6,1635.8,1634.49,1634.88,883.5268,1444546.852872
2023-09-09 07:30:00+00:00,1634.87,1634.97,1634.02,1634.54,675.8238,1104649.31085
2023-09-09 08:00:00+00:00,1634.54,1635.17,1633.71,1633.72,1084.3254,1772138.199504
2023-09-09 08:30:00+00:00,1633.72,1635.26,1633.46,1634.29,1676.6541,2740218.092911
2023-09-09 09:00:00+00:00,1634.29,1634.81,1633.46,1634.81,1003.2644,1639537.016589
2023-09-09 09:30:00+00:00,1634.8,1636.1,1634.8,1634.94,1601.7031,2619696.768208
2023-09-09 10:00:00+00:00,1634.94,1635.25,1634.03,1634.04,1806.2136,2952262.445215
2023-09-09 10:30:00+00:00,1634.05,1634.59,1633.48,1634.32,1299.4359,2123141.65713
2023-09-09 11:00:00+00:00,1634.31,1634.43,1633.75,1634.13,976.2118,1595175.269036
2023-09-09 11:30:00+00:00,1634.12,1635.79,1634.12,1635.24,1230.7048,2012238.363387
2023-09-09 12:00:00+00:00,1635.25,1635.68,1634.63,1635.56,1023.7521,1674049.460097
2023-09-09 12:30:00+00:00,1635.56,1635.57,1634.11,1634.66,1617.5918,2644501.455309
2023-09-09 13:00:00+00:00,1634.67,1634.67,1632.24,1632.72,1710.0506,2793195.315197
2023-09-09 13:30:00+00:00,1632.72,1632.73,1629.74,1631.1,5351.9416,8730927.599704
2023-09-09 14:00:00+00:00,1631.1,1632.37,1629.9,1631.85,2708.3213,4417214.781372
2023-09-09 14:30:00+00:00,1631.86,1633.35,1631.01,1632.81,1270.1828,2073165.768765
2023-09-09 15:00:00+00:00,1632.81,1637.45,1632.76,1634.66,3193.7556,5222994.789068
2023-09-09 15:30:00+00:00,1634.66,1636.28,1633.97,1635.17,2035.4213,3328389.224718
2023-09-09 16:00:00+00:00,1635.18,1635.92,1634.79,1635.69,1187.2838,1941643.472046
2023-09-09 16:30:00+00:00,1635.69,1637.52,1634.63,1635.3,1258.3122,2058233.190157
2023-09-09 17:00:00+00:00,1635.29,1635.8,1634.67,1634.67,1069.0576,1748096.698371
2023-09-09 17:30:00+00:00,1634.68,1634.68,1633.82,1634.23,663.9285,1085042.261026
2023-09-09 18:00:00+00:00,1634.24,1634.24,1633.01,1633.2,578.6553,945337.818598
2023-09-09 18:30:00+00:00,1633.2,1633.49,1632.32,1633.13,917.6901,1498324.719496
2023-09-09 19:00:00+00:00,1633.13,1633.73,1632.6,1633.68,742.07,1211915.471296
2023-09-09 19:30:00+00:00,1633.68,1634.42,1633.19,1633.99,883.1679,1442919.37693
2023-09-09 20:00:00+00:00,1634.0,1634.85,1633.77,1634.5,1310.5262,2141682.110543
2023-09-09 20:30:00+00:00,1634.49,1634.5,1633.66,1633.68,493.8557,806950.696661
2023-09-09 21:00:00+00:00,1633.69,1635.7,1633.68,1634.71,704.6941,1151974.958986
2023-09-09 21:30:00+00:00,1634.7,1635.48,1634.16,1635.47,623.2062,1018671.459387
2023-09-09 22:00:00+00:00,1635.48,1636.91,1634.99,1636.79,1234.9536,2020384.055253
2023-09-09 22:30:00+00:00,1636.79,1636.9,1635.48,1635.49,883.3752,1445365.732834
2023-09-09 23:00:00+00:00,1635.48,1635.89,1634.96,1634.96,546.3156,893397.517209
2023-09-09 23:30:00+00:00,1634.96,1635.54,1634.82,1635.54,634.3115,1037138.778884
2023-09-10 00:00:00+00:00,1635.53,1635.7,1630.41,1631.91,2701.913,4410755.471036
2023-09-10 00:30:00+00:00,1631.92,1632.45,1631.33,1632.08,830.3165,1355029.177714
2023-09-10 01:00:00+00:00,1632.08,1632.09,1626.8,1629.57,3027.415,4932680.309317
2023-09-10 01:30:00+00:00,1629.58,1631.24,1628.61,1631.1,1251.7381,2040342.519344
2023-09-10 02:00:00+00:00,1631.09,1631.61,1630.16,1630.4,1251.9782,2041914.582815
2023-09-10 02:30:00+00:00,1630.4,1631.53,1629.96,1630.95,845.4981,1378622.15845
2023-09-10 03:00:00+00:00,1630.95,1631.24,1630.0,1630.01,618.6199,1008884.694895
2023-09-10 03:30:00+00:00,1630.01,1631.77,1629.76,1631.25,1671.7613,2726265.072822
2023-09-10 04:00:00+00:00,1631.25,1631.25,1619.66,1621.6,14924.3749,24224845.735609
2023-09-10 04:30:00+00:00,1621.59,1626.01,1618.23,1625.28,4635.7297,7523766.948698
2023-09-10 05:00:00+00:00,1625.28,1626.2,1622.92,1626.2,3362.0016,5460591.815173
2023-09-10 05:30:00+00:00,1626.19,1626.2,1624.29,1625.83,1714.2205,2786116.099622
2023-09-10 06:00:00+00:00,1625.83,1628.09,1625.64,1627.71,1422.4515,2314369.784994
2023-09-10 06:30:00+00:00,1627.71,1627.71,1626.43,1626.74,1102.2841,1793536.619382
2023-09-10 07:00:00+00:00,1626.73,1627.17,1625.8,1626.42,1126.8227,1832881.893331
2023-09-10 07:30:00+00:00,1626.43,1626.44,1624.46,1624.87,1643.7974,2671937.772648
2023-09-10 08:00:00+00:00,1624.87,1624.88,1622.68,1624.38,2986.2879,4849452.152201
2023-09-10 08:30:00+00:00,1624.38,1625.57,1623.46,1625.47,1462.9758,2376627.697087
2023-09-10 09:00:00+00:00,1625.46,1626.48,1624.29,1625.47,1083.4031,1760970.558269
2023-09-10 09:30:00+00:00,1625.46,1625.83,1622.62,1623.5,1743.7261,2832483.546973
2023-09-10 10:00:00+00:00,1623.5,1623.72,1622.35,1623.65,1666.7011,2705228.939853
2023-09-10 10:30:00+00:00,1623.65,1623.75,1622.01,1622.02,2034.9487,3302078.048416
2023-09-10 11:00:00+00:00,1622.01,1624.7,1619.25,1623.99,3265.7164,5299042.936314
2023-09-10 11:30:00+00:00,1623.98,1626.47,1623.83,1624.43,2466.2485,4007995.829647
2023-09-10 12:00:00+00:00,1624.44,1626.38,1624.43,1625.79,2680.451,4357294.729749
2023-09-10 12:30:00+00:00,1625.8,1626.75,1625.26,1626.05,1810.6046,2943924.811564
2023-09-10 13:00:00+00:00,1626.05,1626.05,1624.0,1625.62,2211.7611,3594354.638428
2023-09-10 13:30:00+00:00,1625.61,1628.35,1623.86,1626.87,4112.7189,6689206.072749
2023-09-10 14:00:00+00:00,1626.86,1627.49,1625.06,1625.06,1230.6408,2001655.547164
2023-09-10 14:30:00+00:00,1625.07,1625.18,1620.97,1622.43,3947.7066,6406757.434837
2023-09-10 15:00:00+00:00,1622.43,1622.64,1611.19,1616.25,14550.3797,23507536.065121
2023-09-10 15:30:00+00:00,1616.26,1621.09,1616.17,1619.8,3182.8135,5152850.005634
2023-09-10 16:00:00+00:00,1619.8,1620.09,1613.0,1615.45,4081.8691,6601027.052024
2023-09-10 16:30:00+00:00,1615.45,1615.83,1600.0,1613.48,29419.5189,47296982.205149
2023-09-10 17:00:00+00:00,1613.47,1613.96,1602.3,1608.24,13268.1808,21322698.037628
2023-09-10 17:30:00+00:00,1608.24,1609.95,1606.17,1608.49,4251.8082,6836455.487789
2023-09-10 18:00:00+00:00,1608.49,1614.28,1607.85,1613.52,3622.7938,5836929.764732
2023-09-10 18:30:00+00:00,1613.52,1614.04,1611.71,1612.25,2121.8963,3422629.233821
2023-09-10 19:00:00+00:00,1612.24,1613.21,1610.75,1610.91,1072.6946,1729123.144145
2023-09-10 19:30:00+00:00,1610.91,1619.76,1602.85,1616.84,16103.59,25942526.754812
2023-09-10 20:00:00+00:00,1616.84,1626.15,1614.52,1621.81,15467.7985,25090092.414843
2023-09-10 20:30:00+00:00,1621.81,1621.84,1617.58,1619.24,4858.199,7866731.024809
2023-09-10 21:00:00+00:00,1619.23,1628.23,1618.88,1624.84,7577.5836,12306626.783961
2023-09-10 21:30:00+00:00,1624.83,1625.0,1621.26,1623.72,2698.4446,4380031.510466
2023-09-10 22:00:00+00:00,1623.71,1624.91,1621.26,1623.39,3326.5619,5399620.238798
2023-09-10 22:30:00+00:00,1623.39,1627.45,1619.46,1619.46,4892.6973,7946690.926453
2023-09-10 23:00:00+00:00,1619.47,1620.0,1616.91,1616.98,1497.4785,2423706.370166
2023-09-10 23:30:00+00:00,1616.97,1618.75,1616.53,1617.42,1128.7214,1826033.82412
2023-09-11 00:00:00+00:00,1617.42,1619.0,1614.6,1615.37,2240.9522,3623577.906592
2023-09-11 00:30:00+00:00,1615.36,1616.04,1603.22,1609.98,9586.0486,15423495.271367
2023-09-11 01:00:00+00:00,1609.97,1612.65,1609.57,1609.69,2949.6254,4751830.739735
2023-09-11 01:30:00+00:00,1609.7,1611.03,1606.47,1608.65,2795.724,4497034.729044
2023-09-11 02:00:00+00:00,1608.66,1611.11,1606.69,1611.1,2095.4724,3371089.811993
2023-09-11 02:30:00+00:00,1611.11,1612.81,1610.82,1612.64,1855.0602,2990374.526381
2023-09-11 03:00:00+00:00,1612.65,1614.76,1612.23,1612.29,1565.4931,2525580.026456
2023-09-11 03:30:00+00:00,1612.28,1613.31,1612.16,1612.41,1771.6548,2857306.311541
2023-09-11 04:00:00+00:00,1612.4,1612.41,1608.0,1610.17,3970.1186,6392338.480899
2023-09-11 04:30:00+00:00,1610.17,1611.91,1609.75,1611.9,1992.9918,3210721.650027
2023-09-11 05:00:00+00:00,1611.89,1612.29,1611.27,1611.45,1107.342,1784654.571232
2023-09-11 05:30:00+00:00,1611.45,1617.38,1611.33,1617.37,4098.5779,6617244.400526
2023-09-11 06:00:00+00:00,1617.38,1617.96,1615.66,1615.79,2393.0997,3868627.012771
2023-09-11 06:30:00+00:00,1615.79,1616.98,1614.5,1615.49,3449.102,5573005.236353
2023-09-11 07:00:00+00:00,1615.48,1615.91,1612.5,1612.86,3441.692,5555833.903941
2023-09-11 07:30:00+00:00,1612.85,1612.96,1611.26,1612.23,2105.5864,3394845.500839
2023-09-11 08:00:00+00:00,1612.22,1612.6,1605.04,1605.88,5352.1644,8607651.918627
2023-09-11 08:30:00+00:00,1605.87,1609.51,1603.9,1607.13,7076.8129,11373494.044803
2023-09-11 09:00:00+00:00,1607.13,1608.22,1581.47,1592.06,29102.2187,46407333.998144
2023-09-11 09:30:00+00:00,1592.05,1597.3,1589.76,1593.93,7629.054,12160109.292527
2023-09-11 10:00:00+00:00,1593.93,1593.98,1575.53,1584.17,26975.182,42776868.823347
2023-09-11 10:30:00+00:00,1584.17,1592.05,1582.3,1589.73,11088.4713,17609150.847785
2023-09-11 11:00:00+00:00,1589.72,1590.41,1585.65,1586.42,5563.4272,8836558.230101
2023-09-11 11:30:00+00:00,1586.41,1589.92,1586.0,1586.53,4145.163,6583053.74472
2023-09-11 12:00:00+00:00,1586.54,1589.44,1585.13,1587.47,6140.7584,9747958.884516
2023-09-11 12:30:00+00:00,1587.47,1594.73,1587.21,1594.16,7437.8804,11834541.773503
